strategy,rep,max_lc_unfusions,max_p_unfusions,qubits,depth,pt,pcnot,initial_gate_count,initial_2Q_count,initial_T_count,final_gate_count,final_2Q_count,final_T_count,optimisation_time,2Q_reduction,gate_reduction
gFlow,3,,,10,1000,0.01,0.3,1000,272,6,473,250,6,0.2417494591791182,8.088235294117647,52.7
ZX-heur,3,,,10,1000,0.01,0.3,1000,272,6,464,266,6,50.75093604205176,2.2058823529411766,53.6
cFlow,3,0.0,0.0,10,1000,0.01,0.3,1000,272,6,470,248,6,1.3324445830658078,8.823529411764707,53.0
cFlow,3,1.0,1.0,10,1000,0.01,0.3,1000,272,6,466,248,6,11.912324249977246,8.823529411764707,53.4
cFlow,3,2.0,2.0,10,1000,0.01,0.3,1000,272,6,462,242,6,27.22187766688876,11.029411764705882,53.8
cFlow,3,3.0,3.0,10,1000,0.01,0.3,1000,272,6,456,232,6,44.51153541705571,14.705882352941176,54.4
cFlow,3,4.0,4.0,10,1000,0.01,0.3,1000,272,6,456,232,6,54.72264445805922,14.705882352941176,54.4
cFlow,3,5.0,5.0,10,1000,0.01,0.3,1000,272,6,456,232,6,62.48743295902386,14.705882352941176,54.4
full_reduce,3,,,10,1000,0.02,0.3,1000,297,17,235,158,15,0.0622010000515729,46.8013468013468,76.5
gFlow,3,,,10,1000,0.02,0.3,1000,297,17,477,250,15,0.2417263749521225,15.824915824915825,52.3
ZX-heur,3,,,10,1000,0.02,0.3,1000,297,17,486,271,15,50.09348174999468,8.754208754208754,51.4
cFlow,3,0.0,0.0,10,1000,0.02,0.3,1000,297,17,473,251,15,1.0810335830319673,15.488215488215488,52.7
cFlow,3,1.0,1.0,10,1000,0.02,0.3,1000,297,17,459,238,15,12.969502208055928,19.865319865319865,54.1
cFlow,3,2.0,2.0,10,1000,0.02,0.3,1000,297,17,460,232,15,32.91566166700795,21.885521885521886,54.0
cFlow,3,3.0,3.0,10,1000,0.02,0.3,1000,297,17,467,232,15,53.55728779104538,21.885521885521886,53.3
cFlow,3,4.0,4.0,10,1000,0.02,0.3,1000,297,17,476,233,15,63.23013583407737,21.54882154882155,52.4
cFlow,3,5.0,5.0,10,1000,0.02,0.3,1000,297,17,476,233,15,69.0226587918587,21.54882154882155,52.4
full_reduce,3,,,10,1000,0.03,0.3,1000,301,24,299,211,24,0.076602041022852,29.900332225913623,70.1
gFlow,3,,,10,1000,0.03,0.3,1000,301,24,528,279,24,0.2453662499319762,7.308970099667774,47.2
ZX-heur,3,,,10,1000,0.03,0.3,1000,301,24,525,299,24,53.17239600000903,0.6644518272425249,47.5
cFlow,3,0.0,0.0,10,1000,0.03,0.3,1000,301,24,507,272,24,1.2481236250605434,9.634551495016611,49.3
cFlow,3,1.0,1.0,10,1000,0.03,0.3,1000,301,24,530,272,24,15.304008124861866,9.634551495016611,47.0
cFlow,3,2.0,2.0,10,1000,0.03,0.3,1000,301,24,519,259,24,46.83941770903766,13.953488372093023,48.1
cFlow,3,3.0,3.0,10,1000,0.03,0.3,1000,301,24,498,255,24,74.40192508418113,15.282392026578073,50.2
cFlow,3,4.0,4.0,10,1000,0.03,0.3,1000,301,24,506,257,24,94.72480725008064,14.617940199335548,49.4
cFlow,3,5.0,5.0,10,1000,0.03,0.3,1000,301,24,506,257,24,112.06049658404665,14.617940199335548,49.4
full_reduce,3,,,10,1000,0.04,0.3,1000,272,40,368,249,34,0.0843772920779883,8.455882352941176,63.2
gFlow,3,,,10,1000,0.04,0.3,1000,272,40,511,249,34,0.2176167499274015,8.455882352941176,48.9
ZX-heur,3,,,10,1000,0.04,0.3,1000,272,40,521,275,34,40.040078833000734,-1.1029411764705883,47.9
cFlow,3,0.0,0.0,10,1000,0.04,0.3,1000,272,40,476,251,34,0.9200651249848306,7.720588235294118,52.4
cFlow,3,1.0,1.0,10,1000,0.04,0.3,1000,272,40,488,252,34,11.003701041918248,7.352941176470588,51.2
cFlow,3,2.0,2.0,10,1000,0.04,0.3,1000,272,40,480,241,34,34.02502104220912,11.397058823529411,52.0
cFlow,3,3.0,3.0,10,1000,0.04,0.3,1000,272,40,473,236,34,55.90814395807684,13.235294117647058,52.7
cFlow,3,4.0,4.0,10,1000,0.04,0.3,1000,272,40,473,236,34,77.019116749987,13.235294117647058,52.7
cFlow,3,5.0,5.0,10,1000,0.04,0.3,1000,272,40,473,236,34,95.38261383306236,13.235294117647058,52.7
full_reduce,3,,,10,1000,0.05,0.3,1000,306,50,402,268,42,0.0964133751112967,12.418300653594772,59.8
gFlow,3,,,10,1000,0.05,0.3,1000,306,50,595,280,42,0.2374275419861078,8.49673202614379,40.5
ZX-heur,3,,,10,1000,0.05,0.3,1000,306,50,573,296,42,59.85075420793146,3.2679738562091503,42.7
cFlow,3,0.0,0.0,10,1000,0.05,0.3,1000,306,50,564,274,42,0.968026207992807,10.457516339869281,43.6
cFlow,3,1.0,1.0,10,1000,0.05,0.3,1000,306,50,541,270,42,10.845237500034273,11.764705882352942,45.9
cFlow,3,2.0,2.0,10,1000,0.05,0.3,1000,306,50,545,260,42,33.72318295785226,15.032679738562091,45.5
cFlow,3,3.0,3.0,10,1000,0.05,0.3,1000,306,50,541,258,42,57.58901691692881,15.686274509803921,45.9
cFlow,3,4.0,4.0,10,1000,0.05,0.3,1000,306,50,537,254,42,72.86936712497845,16.99346405228758,46.3
cFlow,3,5.0,5.0,10,1000,0.05,0.3,1000,306,50,537,254,42,92.82305833301508,16.99346405228758,46.3
full_reduce,3,,,10,1000,0.06,0.3,1000,307,60,466,318,52,0.0967265828512609,-3.583061889250814,53.4
gFlow,3,,,10,1000,0.06,0.3,1000,307,60,543,269,52,0.2274053751025349,12.37785016286645,45.7
ZX-heur,3,,,10,1000,0.06,0.3,1000,307,60,541,277,52,49.18942125001922,9.77198697068404,45.9
cFlow,3,0.0,0.0,10,1000,0.06,0.3,1000,307,60,521,255,52,1.0513234578538686,16.938110749185668,47.9
cFlow,3,1.0,1.0,10,1000,0.06,0.3,1000,307,60,527,254,52,13.50100287492387,17.263843648208468,47.3
cFlow,3,2.0,2.0,10,1000,0.06,0.3,1000,307,60,512,242,52,36.4880839579273,21.172638436482085,48.8
cFlow,3,3.0,3.0,10,1000,0.06,0.3,1000,307,60,499,239,52,63.29268591594882,22.149837133550488,50.1
cFlow,3,4.0,4.0,10,1000,0.06,0.3,1000,307,60,498,238,52,71.16697604185902,22.47557003257329,50.2
cFlow,3,5.0,5.0,10,1000,0.06,0.3,1000,307,60,499,237,52,77.22954420791939,22.80130293159609,50.1
full_reduce,3,,,10,1000,0.07,0.3,1000,277,65,470,326,49,0.0922405829187482,-17.689530685920577,53.0
gFlow,3,,,10,1000,0.07,0.3,1000,277,65,531,254,49,0.2440500408411026,8.303249097472925,46.9
ZX-heur,3,,,10,1000,0.07,0.3,1000,277,65,518,258,49,68.97308024996892,6.859205776173285,48.2
cFlow,3,0.0,0.0,10,1000,0.07,0.3,1000,277,65,522,249,49,1.3607859171461314,10.108303249097473,47.8
cFlow,3,1.0,1.0,10,1000,0.07,0.3,1000,277,65,499,234,49,12.128015625057742,15.52346570397112,50.1
cFlow,3,2.0,2.0,10,1000,0.07,0.3,1000,277,65,494,234,49,28.39110375009477,15.52346570397112,50.6
cFlow,3,3.0,3.0,10,1000,0.07,0.3,1000,277,65,492,229,49,47.88925245800056,17.32851985559567,50.8
cFlow,3,4.0,4.0,10,1000,0.07,0.3,1000,277,65,492,229,49,63.37845529196784,17.32851985559567,50.8
cFlow,3,5.0,5.0,10,1000,0.07,0.3,1000,277,65,492,229,49,76.3299588339869,17.32851985559567,50.8
full_reduce,3,,,10,1000,0.08,0.3,1000,298,60,419,295,48,0.0904078329913318,1.0067114093959733,58.1
gFlow,3,,,10,1000,0.08,0.3,1000,298,60,539,263,48,0.23296545795165,11.74496644295302,46.1
ZX-heur,3,,,10,1000,0.08,0.3,1000,298,60,559,284,48,64.39067262480967,4.697986577181208,44.1
cFlow,3,0.0,0.0,10,1000,0.08,0.3,1000,298,60,516,263,48,0.9747172079514712,11.74496644295302,48.4
cFlow,3,1.0,1.0,10,1000,0.08,0.3,1000,298,60,521,252,48,12.085719041060656,15.436241610738255,47.9
cFlow,3,2.0,2.0,10,1000,0.08,0.3,1000,298,60,528,242,48,28.461892707971856,18.79194630872483,47.2
cFlow,3,3.0,3.0,10,1000,0.08,0.3,1000,298,60,519,237,48,40.39924183301628,20.469798657718123,48.1
cFlow,3,4.0,4.0,10,1000,0.08,0.3,1000,298,60,519,237,48,48.09089799993672,20.469798657718123,48.1
cFlow,3,5.0,5.0,10,1000,0.08,0.3,1000,298,60,519,237,48,46.68727420899086,20.469798657718123,48.1
full_reduce,3,,,10,1000,0.09,0.3,1000,306,78,536,361,66,0.1241916671860963,-17.973856209150327,46.4
gFlow,3,,,10,1000,0.09,0.3,1000,306,78,602,287,66,0.2427725421730429,6.209150326797386,39.8
ZX-heur,3,,,10,1000,0.09,0.3,1000,306,78,597,311,66,66.57634000014514,-1.6339869281045751,40.3
cFlow,3,0.0,0.0,10,1000,0.09,0.3,1000,306,78,569,285,66,0.9180827089585364,6.862745098039215,43.1
cFlow,3,1.0,1.0,10,1000,0.09,0.3,1000,306,78,559,274,66,12.46640716609545,10.457516339869281,44.1
cFlow,3,2.0,2.0,10,1000,0.09,0.3,1000,306,78,562,274,66,31.51882408396341,10.457516339869281,43.8
cFlow,3,3.0,3.0,10,1000,0.09,0.3,1000,306,78,557,267,66,44.44561912515201,12.745098039215685,44.3
cFlow,3,4.0,4.0,10,1000,0.09,0.3,1000,306,78,551,266,66,54.72567066596821,13.071895424836601,44.9
cFlow,3,5.0,5.0,10,1000,0.09,0.3,1000,306,78,551,266,66,52.78560583293438,13.071895424836601,44.9
full_reduce,3,,,10,1000,0.1,0.3,1000,313,133,656,453,83,0.1091578749474138,-44.72843450479233,34.4
gFlow,3,,,10,1000,0.1,0.3,1000,313,133,645,295,83,0.2336356670130044,5.7507987220447285,35.5
ZX-heur,3,,,10,1000,0.1,0.3,1000,313,133,629,296,83,61.66562466695905,5.431309904153355,37.1
cFlow,3,0.0,0.0,10,1000,0.1,0.3,1000,313,133,630,297,83,0.8644006249960512,5.111821086261981,37.0
cFlow,3,1.0,1.0,10,1000,0.1,0.3,1000,313,133,633,288,83,15.993684124900028,7.987220447284345,36.7
cFlow,3,2.0,2.0,10,1000,0.1,0.3,1000,313,133,618,272,83,30.192634291946888,13.099041533546325,38.2
cFlow,3,3.0,3.0,10,1000,0.1,0.3,1000,313,133,615,270,83,48.80777062498965,13.738019169329073,38.5
cFlow,3,4.0,4.0,10,1000,0.1,0.3,1000,313,133,615,270,83,67.63253033300862,13.738019169329073,38.5
cFlow,3,5.0,5.0,10,1000,0.1,0.3,1000,313,133,617,272,83,65.90323262498714,13.099041533546325,38.3
full_reduce,3,,,10,1000,0.11,0.3,1000,324,101,531,364,67,0.1108300411142408,-12.345679012345679,46.9
gFlow,3,,,10,1000,0.11,0.3,1000,324,101,563,274,67,0.2185267910826951,15.432098765432098,43.7
ZX-heur,3,,,10,1000,0.11,0.3,1000,324,101,612,308,67,53.77427974995226,4.938271604938271,38.8
cFlow,3,0.0,0.0,10,1000,0.11,0.3,1000,324,101,574,285,67,0.7862618749495596,12.037037037037036,42.6
cFlow,3,1.0,1.0,10,1000,0.11,0.3,1000,324,101,563,277,67,11.517858041916044,14.506172839506172,43.7
cFlow,3,2.0,2.0,10,1000,0.11,0.3,1000,324,101,557,262,67,38.02416845806874,19.135802469135804,44.3
cFlow,3,3.0,3.0,10,1000,0.11,0.3,1000,324,101,542,261,67,50.05171287478879,19.444444444444443,45.8
cFlow,3,4.0,4.0,10,1000,0.11,0.3,1000,324,101,545,261,67,64.1395642501302,19.444444444444443,45.5
cFlow,3,5.0,5.0,10,1000,0.11,0.3,1000,324,101,545,261,67,87.99673129199073,19.444444444444443,45.5
full_reduce,3,,,10,1000,0.12,0.3,1000,298,110,627,423,78,0.109095332911238,-41.946308724832214,37.3
gFlow,3,,,10,1000,0.12,0.3,1000,298,110,605,275,78,0.2190087500493973,7.718120805369128,39.5
ZX-heur,3,,,10,1000,0.12,0.3,1000,298,110,610,292,78,66.21054662484676,2.0134228187919465,39.0
cFlow,3,0.0,0.0,10,1000,0.12,0.3,1000,298,110,596,273,78,0.8453998330514878,8.389261744966444,40.4
cFlow,3,1.0,1.0,10,1000,0.12,0.3,1000,298,110,576,267,78,11.18519675009884,10.40268456375839,42.4
cFlow,3,2.0,2.0,10,1000,0.12,0.3,1000,298,110,594,262,78,27.35124275018461,12.080536912751677,40.6
cFlow,3,3.0,3.0,10,1000,0.12,0.3,1000,298,110,590,256,78,37.12224666704424,14.093959731543624,41.0
cFlow,3,4.0,4.0,10,1000,0.12,0.3,1000,298,110,590,256,78,41.1798575411085,14.093959731543624,41.0
cFlow,3,5.0,5.0,10,1000,0.12,0.3,1000,298,110,590,256,78,51.246397000039,14.093959731543624,41.0
full_reduce,3,,,10,1000,0.13,0.3,1000,307,137,633,433,83,0.1219977498985827,-41.042345276872965,36.7
gFlow,3,,,10,1000,0.13,0.3,1000,307,137,594,281,83,0.2109601660631597,8.469055374592834,40.6
ZX-heur,3,,,10,1000,0.13,0.3,1000,307,137,603,301,83,64.94125254196115,1.9543973941368078,39.7
cFlow,3,0.0,0.0,10,1000,0.13,0.3,1000,307,137,569,283,83,0.7850175420753658,7.817589576547231,43.1
cFlow,3,1.0,1.0,10,1000,0.13,0.3,1000,307,137,571,274,83,10.564138500019908,10.749185667752442,42.9
cFlow,3,2.0,2.0,10,1000,0.13,0.3,1000,307,137,564,275,83,31.40760158421472,10.423452768729641,43.6
cFlow,3,3.0,3.0,10,1000,0.13,0.3,1000,307,137,558,270,83,49.4585887498688,12.052117263843648,44.2
cFlow,3,4.0,4.0,10,1000,0.13,0.3,1000,307,137,558,269,83,65.12620908394456,12.37785016286645,44.2
cFlow,3,5.0,5.0,10,1000,0.13,0.3,1000,307,137,558,269,83,83.67781404196285,12.37785016286645,44.2
full_reduce,3,,,10,1000,0.14,0.3,1000,297,142,565,379,74,0.0988563338760286,-27.60942760942761,43.5
gFlow,3,,,10,1000,0.14,0.3,1000,297,142,582,286,74,0.2055741660296917,3.7037037037037037,41.8
ZX-heur,3,,,10,1000,0.14,0.3,1000,297,142,613,302,74,61.88056004117243,-1.6835016835016836,38.7
cFlow,3,0.0,0.0,10,1000,0.14,0.3,1000,297,142,573,286,74,0.77726816595532,3.7037037037037037,42.7
cFlow,3,1.0,1.0,10,1000,0.14,0.3,1000,297,142,567,277,74,10.23842450021766,6.734006734006734,43.3
cFlow,3,2.0,2.0,10,1000,0.14,0.3,1000,297,142,570,268,74,30.38470850000158,9.764309764309765,43.0
cFlow,3,3.0,3.0,10,1000,0.14,0.3,1000,297,142,559,262,74,66.51373587502167,11.784511784511784,44.1
cFlow,3,4.0,4.0,10,1000,0.14,0.3,1000,297,142,559,262,74,74.77309154090472,11.784511784511784,44.1
cFlow,3,5.0,5.0,10,1000,0.14,0.3,1000,297,142,559,262,74,93.79313429212198,11.784511784511784,44.1
full_reduce,3,,,10,1000,0.15,0.3,1000,298,124,554,378,82,0.0958414589986205,-26.845637583892618,44.6
gFlow,3,,,10,1000,0.15,0.3,1000,298,124,577,264,82,0.2012534171808511,11.409395973154362,42.3
ZX-heur,3,,,10,1000,0.15,0.3,1000,298,124,567,273,82,53.6521012079902,8.389261744966444,43.3
cFlow,3,0.0,0.0,10,1000,0.15,0.3,1000,298,124,537,262,82,0.7135306249838322,12.080536912751677,46.3
cFlow,3,1.0,1.0,10,1000,0.15,0.3,1000,298,124,549,257,82,8.753479500068352,13.758389261744966,45.1
cFlow,3,2.0,2.0,10,1000,0.15,0.3,1000,298,124,535,243,82,22.577845375053585,18.456375838926174,46.5
cFlow,3,3.0,3.0,10,1000,0.15,0.3,1000,298,124,534,242,82,29.666035749949515,18.79194630872483,46.6
cFlow,3,4.0,4.0,10,1000,0.15,0.3,1000,298,124,537,244,82,31.741332249948755,18.120805369127517,46.3
cFlow,3,5.0,5.0,10,1000,0.15,0.3,1000,298,124,537,244,82,33.1277308750432,18.120805369127517,46.3
cFlow,3,2.0,2.0,10,100,0.1,0.3,100,25,8,53,21,6,1.0876666668336838,16.0,47.0
cFlow,3,2.0,2.0,10,200,0.1,0.3,200,61,20,124,57,16,3.809550374979153,6.557377049180328,38.0
cFlow,3,2.0,2.0,10,300,0.1,0.3,300,91,28,164,78,20,7.408645750023425,14.285714285714286,45.333333333333336
cFlow,3,2.0,2.0,10,400,0.1,0.3,400,126,48,257,123,36,10.044240333838388,2.380952380952381,35.75
cFlow,3,2.0,2.0,10,500,0.1,0.3,500,148,55,296,132,43,8.035708209034055,10.81081081081081,40.8
cFlow,3,2.0,2.0,10,600,0.1,0.3,600,194,63,388,182,51,13.375752166844904,6.185567010309279,35.333333333333336
cFlow,3,2.0,2.0,10,700,0.1,0.3,700,199,67,370,174,51,16.262878792127594,12.56281407035176,47.142857142857146
cFlow,3,2.0,2.0,10,800,0.1,0.3,800,238,79,462,217,63,20.47264775005169,8.823529411764707,42.25
cFlow,3,2.0,2.0,10,900,0.1,0.3,900,277,83,490,225,69,24.467988332966343,18.772563176895307,45.55555555555556
cFlow,3,2.0,2.0,10,1000,0.1,0.3,1000,297,110,527,243,74,24.598097749985754,18.181818181818183,47.3
cFlow,3,2.0,2.0,10,1100,0.1,0.3,1100,327,112,630,282,80,24.516633584164083,13.761467889908257,42.72727272727273
cFlow,3,2.0,2.0,10,1200,0.1,0.3,1200,354,129,669,303,87,51.301775583066046,14.40677966101695,44.25
cFlow,3,2.0,2.0,10,1300,0.1,0.3,1300,391,111,677,310,81,39.41201929189265,20.71611253196931,47.92307692307692
cFlow,3,2.0,2.0,10,1400,0.1,0.3,1400,379,151,713,315,95,35.857001750031486,16.886543535620053,49.07142857142857
cFlow,3,2.0,2.0,10,1500,0.1,0.3,1500,463,128,770,367,86,46.9747506249696,20.734341252699785,48.666666666666664
cFlow,3,2.0,2.0,10,1600,0.1,0.3,1600,474,153,825,390,87,48.922443833900616,17.72151898734177,48.4375
cFlow,3,2.0,2.0,10,1700,0.1,0.3,1700,499,169,917,429,121,43.73347716592252,14.02805611222445,46.05882352941177
cFlow,3,2.0,2.0,10,1800,0.1,0.3,1800,538,190,1001,446,142,55.47648074990138,17.100371747211895,44.388888888888886
cFlow,3,2.0,2.0,10,1900,0.1,0.3,1900,589,193,1064,483,139,57.5725466250442,17.99660441426146,44.0
cFlow,3,2.0,2.0,10,2000,0.1,0.3,2000,565,174,968,463,116,86.71621958306059,18.053097345132745,51.6
full_reduce,4,,,10,1000,0.0,0.3,1000,310,0,119,84,0,0.046476790914312,72.90322580645162,88.1
gFlow,4,,,10,1000,0.0,0.3,1000,310,0,562,294,0,0.2303068339824676,5.161290322580645,43.8
ZX-heur,4,,,10,1000,0.0,0.3,1000,310,0,548,299,0,80.27959879208356,3.5483870967741935,45.2
cFlow,4,0.0,0.0,10,1000,0.0,0.3,1000,310,0,543,286,0,1.8886424999218436,7.741935483870968,45.7
cFlow,4,1.0,1.0,10,1000,0.0,0.3,1000,310,0,541,280,0,11.917356375139208,9.67741935483871,45.9
cFlow,4,2.0,2.0,10,1000,0.0,0.3,1000,310,0,518,267,0,36.814786166884005,13.870967741935484,48.2
cFlow,4,3.0,3.0,10,1000,0.0,0.3,1000,310,0,526,268,0,45.2756569578778,13.548387096774194,47.4
cFlow,4,4.0,4.0,10,1000,0.0,0.3,1000,310,0,526,268,0,52.68191000004299,13.548387096774194,47.4
cFlow,4,5.0,5.0,10,1000,0.0,0.3,1000,310,0,526,267,0,55.60467100003734,13.870967741935484,47.4
full_reduce,4,,,10,1000,0.01,0.3,1000,306,8,188,125,8,0.0621506250463426,59.150326797385624,81.2
gFlow,4,,,10,1000,0.01,0.3,1000,306,8,516,269,8,0.2445228339638561,12.091503267973856,48.4
ZX-heur,4,,,10,1000,0.01,0.3,1000,306,8,530,296,8,83.3954829161521,3.2679738562091503,47.0
cFlow,4,0.0,0.0,10,1000,0.01,0.3,1000,306,8,508,270,8,1.1361349998041987,11.764705882352942,49.2
cFlow,4,1.0,1.0,10,1000,0.01,0.3,1000,306,8,520,273,8,14.686637749895452,10.784313725490197,48.0
cFlow,4,2.0,2.0,10,1000,0.01,0.3,1000,306,8,485,257,8,38.11585279204883,16.013071895424837,51.5
cFlow,4,3.0,3.0,10,1000,0.01,0.3,1000,306,8,488,254,8,57.422631416935474,16.99346405228758,51.2
cFlow,4,4.0,4.0,10,1000,0.01,0.3,1000,306,8,484,251,8,63.19685558299534,17.973856209150327,51.6
cFlow,4,5.0,5.0,10,1000,0.01,0.3,1000,306,8,484,254,8,67.71164966700599,16.99346405228758,51.6
full_reduce,4,,,10,1000,0.02,0.3,1000,307,26,309,212,26,0.0714194579049944,30.944625407166125,69.1
gFlow,4,,,10,1000,0.02,0.3,1000,307,26,541,272,26,0.2280081659555435,11.400651465798045,45.9
ZX-heur,4,,,10,1000,0.02,0.3,1000,307,26,554,298,26,80.01904970803298,2.9315960912052117,44.6
cFlow,4,0.0,0.0,10,1000,0.02,0.3,1000,307,26,527,275,26,1.043552666902542,10.423452768729641,47.3
cFlow,4,1.0,1.0,10,1000,0.02,0.3,1000,307,26,512,260,26,12.754942125175148,15.309446254071661,48.8
cFlow,4,2.0,2.0,10,1000,0.02,0.3,1000,307,26,514,250,26,35.38008054182865,18.566775244299674,48.6
cFlow,4,3.0,3.0,10,1000,0.02,0.3,1000,307,26,514,249,26,63.77170795900747,18.892508143322477,48.6
cFlow,4,4.0,4.0,10,1000,0.02,0.3,1000,307,26,514,249,26,78.60137770790607,18.892508143322477,48.6
cFlow,4,5.0,5.0,10,1000,0.02,0.3,1000,307,26,514,249,26,82.90660270815715,18.892508143322477,48.6
full_reduce,4,,,10,1000,0.03,0.3,1000,320,30,276,186,26,0.0713074589148163,41.875,72.4
gFlow,4,,,10,1000,0.03,0.3,1000,320,30,527,275,26,0.234741416061297,14.0625,47.3
ZX-heur,4,,,10,1000,0.03,0.3,1000,320,30,539,298,26,70.53477958310395,6.875,46.1
cFlow,4,0.0,0.0,10,1000,0.03,0.3,1000,320,30,517,271,26,1.0269220410846174,15.3125,48.3
cFlow,4,1.0,1.0,10,1000,0.03,0.3,1000,320,30,532,271,26,12.76563762500882,15.3125,46.8
cFlow,4,2.0,2.0,10,1000,0.03,0.3,1000,320,30,503,256,26,42.81114820810035,20.0,49.7
cFlow,4,3.0,3.0,10,1000,0.03,0.3,1000,320,30,512,251,26,57.44428554200567,21.5625,48.8
cFlow,4,4.0,4.0,10,1000,0.03,0.3,1000,320,30,510,250,26,72.26654316601343,21.875,49.0
cFlow,4,5.0,5.0,10,1000,0.03,0.3,1000,320,30,510,250,26,67.70000591594726,21.875,49.0
full_reduce,4,,,10,1000,0.04,0.3,1000,288,48,390,271,40,0.0773179170209914,5.902777777777778,61.0
gFlow,4,,,10,1000,0.04,0.3,1000,288,48,532,259,40,0.2140282089821994,10.069444444444445,46.8
ZX-heur,4,,,10,1000,0.04,0.3,1000,288,48,548,277,40,57.29258558317088,3.8194444444444446,45.2
cFlow,4,0.0,0.0,10,1000,0.04,0.3,1000,288,48,526,263,40,0.9145948339719324,8.680555555555555,47.4
cFlow,4,1.0,1.0,10,1000,0.04,0.3,1000,288,48,529,260,40,10.917326792143283,9.722222222222221,47.1
cFlow,4,2.0,2.0,10,1000,0.04,0.3,1000,288,48,509,244,40,27.42893958394416,15.277777777777779,49.1
cFlow,4,3.0,3.0,10,1000,0.04,0.3,1000,288,48,495,237,40,35.90708804107271,17.708333333333332,50.5
cFlow,4,4.0,4.0,10,1000,0.04,0.3,1000,288,48,495,237,40,49.24771033390425,17.708333333333332,50.5
cFlow,4,5.0,5.0,10,1000,0.04,0.3,1000,288,48,495,237,40,43.10268212505616,17.708333333333332,50.5
full_reduce,4,,,10,1000,0.05,0.3,1000,318,47,366,262,37,0.0989073331002146,17.61006289308176,63.4
gFlow,4,,,10,1000,0.05,0.3,1000,318,47,576,294,37,0.2434911669697612,7.547169811320755,42.4
ZX-heur,4,,,10,1000,0.05,0.3,1000,318,47,577,305,37,88.49974937504157,4.088050314465409,42.3
cFlow,4,0.0,0.0,10,1000,0.05,0.3,1000,318,47,555,289,37,1.0110128340311348,9.119496855345911,44.5
cFlow,4,1.0,1.0,10,1000,0.05,0.3,1000,318,47,562,276,37,13.00131891714409,13.20754716981132,43.8
cFlow,4,2.0,2.0,10,1000,0.05,0.3,1000,318,47,561,262,37,30.5413454589434,17.61006289308176,43.9
cFlow,4,3.0,3.0,10,1000,0.05,0.3,1000,318,47,549,256,37,41.15727191697806,19.49685534591195,45.1
cFlow,4,4.0,4.0,10,1000,0.05,0.3,1000,318,47,555,260,37,49.40929058287293,18.238993710691823,44.5
cFlow,4,5.0,5.0,10,1000,0.05,0.3,1000,318,47,549,256,37,60.33863570890389,19.49685534591195,45.1
full_reduce,4,,,10,1000,0.06,0.3,1000,293,64,451,308,50,0.0999391670338809,-5.1194539249146755,54.9
gFlow,4,,,10,1000,0.06,0.3,1000,293,64,562,266,50,0.2353512078989297,9.215017064846416,43.8
ZX-heur,4,,,10,1000,0.06,0.3,1000,293,64,550,284,50,75.30263570905663,3.0716723549488054,45.0
cFlow,4,0.0,0.0,10,1000,0.06,0.3,1000,293,64,537,266,50,0.9581580420490354,9.215017064846416,46.3
cFlow,4,1.0,1.0,10,1000,0.06,0.3,1000,293,64,529,263,50,11.832045207964256,10.238907849829351,47.1
cFlow,4,2.0,2.0,10,1000,0.06,0.3,1000,293,64,526,254,50,32.84066624986008,13.310580204778157,47.4
cFlow,4,3.0,3.0,10,1000,0.06,0.3,1000,293,64,532,253,50,55.81808495800942,13.651877133105803,46.8
cFlow,4,4.0,4.0,10,1000,0.06,0.3,1000,293,64,528,252,50,75.77320862491615,13.993174061433447,47.2
cFlow,4,5.0,5.0,10,1000,0.06,0.3,1000,293,64,528,252,50,98.48946216679178,13.993174061433447,47.2
full_reduce,4,,,10,1000,0.07,0.3,1000,293,75,460,321,61,0.0922679998911917,-9.556313993174061,54.0
gFlow,4,,,10,1000,0.07,0.3,1000,293,75,557,272,61,0.2045447078999132,7.167235494880546,44.3
ZX-heur,4,,,10,1000,0.07,0.3,1000,293,75,572,289,61,77.52593150013126,1.3651877133105803,42.8
cFlow,4,0.0,0.0,10,1000,0.07,0.3,1000,293,75,561,281,61,0.8162297089584172,4.09556313993174,43.9
cFlow,4,1.0,1.0,10,1000,0.07,0.3,1000,293,75,550,268,61,10.061014874838293,8.532423208191126,45.0
cFlow,4,2.0,2.0,10,1000,0.07,0.3,1000,293,75,535,258,61,24.08503675018437,11.945392491467576,46.5
cFlow,4,3.0,3.0,10,1000,0.07,0.3,1000,293,75,534,257,61,34.423975750105456,12.286689419795222,46.6
cFlow,4,4.0,4.0,10,1000,0.07,0.3,1000,293,75,533,258,61,39.92302020895295,11.945392491467576,46.7
cFlow,4,5.0,5.0,10,1000,0.07,0.3,1000,293,75,533,258,61,41.1115363331046,11.945392491467576,46.7
full_reduce,4,,,10,1000,0.08,0.3,1000,306,77,483,331,57,0.086503708967939,-8.169934640522875,51.7
gFlow,4,,,10,1000,0.08,0.3,1000,306,77,586,280,57,0.226503332844004,8.49673202614379,41.4
ZX-heur,4,,,10,1000,0.08,0.3,1000,306,77,601,289,57,79.87254883302376,5.555555555555555,39.9
cFlow,4,0.0,0.0,10,1000,0.08,0.3,1000,306,77,582,284,57,0.8924531668890268,7.189542483660131,41.8
cFlow,4,1.0,1.0,10,1000,0.08,0.3,1000,306,77,569,271,57,10.849353957921268,11.437908496732026,43.1
cFlow,4,2.0,2.0,10,1000,0.08,0.3,1000,306,77,572,257,57,25.916692917002365,16.013071895424837,42.8
